stop_id,stop_name,stop_lat,stop_lon
12081,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.111067,18.055837
12082,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.11166399999999,18.056952
12083,Kazimierza Wielkiego - Toruńska,53.116259,18.057794
12084,Kazimierza Wielkiego - Toruńska,53.11618599999999,18.058224
12085,Smoleńska - Budowlana,53.112292,18.088641
12086,Sporna - Toruńska,53.1194083333333,18.0873111111111
12087,Toruńska - Sporna,53.1181944444444,18.0876666666667
12088,Nowotoruńska - Kielecka,53.11173276763961,18.0817169560772
12089,Chemiczna - Dachtery,53.1063172742281,18.0798107416901
12090,Chemiczna - Dachtery,53.10630305562371,18.0812398586913
12091,Nowotoruńska - Kielecka,53.1113495625463,18.0828011838532
12092,Toruńska - Stomil brama (99023),53.11686133132891,18.0942123640567
12093,Toruńska - Stomil brama,53.11703,18.093701
12094,Dachtery - Chemiczna,53.106668107158,18.0806721914324
12095,Kielecka / Smoleńska,53.1141466478635,18.08302248239
12096,Kielecka / Smoleńska,53.11356363920011,18.0829427107971
12097,Kielecka / Toruńska,53.1178559427527,18.0844201346233
13001,Białe Błota - Urząd Gminy,53.0994888398732,17.9188850973373
13002,Białe Błota - Urząd Gminy,53.0997649690004,17.92088603094
13005,Białe Błota - Kapliczna,53.09672114061411,17.9029909663663
13006,Białe Błota - Kapliczna,53.0967948855192,17.9050519089049
13007,Białe Błota - Sosnowa,53.0952549985882,17.8938969104225
13008,Kruszyn Krajeński - Jasiniecka,53.0903348776968,17.8915988440095
13009,Lipniki - Akacjowa,53.08847089260989,17.884804094158
13010,Kruszyn Krajeński - Słoneczna,53.0864628861602,17.8796051854613
13011,Lipniki - Wierzbowa,53.0872086214829,17.8802490488504
13012,Kruszyn Krajeński - Łąkowa,53.08511369283,17.8748126488677
13013,Lipniki - Wiadukt ,53.0849285116771,17.8723948535416
13014,Lipniki - Wiadukt ,53.0846314739772,17.8690338953637
13015,Lipniki - STW,53.0852397033834,17.8620876195629
13016,Lipniki - STW,53.08512792403661,17.8634243363578
13017,Murowaniec - Strusia,53.0889247577035,17.8537330744386
13018,Murowaniec - Strusia,53.088280674509,17.8535494328909
13019,Murowaniec - Kalinowskiego,53.09379812063239,17.8540503123174
13020,Strzyżawa,53.135909564386,18.1856710137381
13021,Strzyżawa,53.1364512093476,18.1860257312484
13022,Ostromecko Wybudowanie,53.13980878438699,18.204369770647
13023,Ostromecko Wybudowanie,53.1393742718477,18.2013208089383
13024,Ostromecko,53.146362,18.208418
13025,Ostromecko,53.146168,18.208529
13026,Lisi Ogon - Starowiejska,53.1271614105187,17.8840261123446
13027,Białe Błota - Chlebowa,53.09747371785321,17.921394917923
13028,Białe Błota - Chlebowa,53.0980170745197,17.9223986673076
13029,Białe Błota - Czerska,53.0942638953644,17.9154336021075
13030,Białe Błota - Czekoladowa,53.09524681332229,17.9175178893875
13031,Białe Błota - Modra,53.09011508353319,17.905315330094
13032,Białe Błota - Modra,53.0902423621917,17.9065940267169
13033,Białe Błota - Kruszyńska,53.08691960287359,17.9036435515706
13034,Białe Błota - Kruszyńska,53.08746268997769,17.9033189746732
13035,Ciele - Pogodna,53.0765062012739,17.9050455148738
13036,Ciele - Pogodna,53.0767197638401,17.9053795546452
13037,Ciele - Makowa,53.073131234822,17.8992499612658
13038,Ciele - Makowa,53.0735317178117,17.9000280496776
13039,Ciele - Ogrody,53.0690244873486,17.8951896303225
13040,Ciele - Kościelna,53.0722584942203,17.9207046319042
13041,Ciele - Kościelna,53.0732766641631,17.9186249040623
13042,Zielonka - Bocianowo,53.0627568595556,17.9424539455313
13043,Zielonka - Orzechowa,53.0580582499454,17.9625171693905
13044,Zielonka - Orzechowa,53.0585034820185,17.9613943678034
13045,Przyłęki - Biznesowa,53.0490996761819,17.9723656254467
13046,Przyłęki - Biznesowa,53.0480274009462,17.9719715191999
13047,Przyłęki - Młyńska,53.0411819142012,17.9677853104934
13048,Przyłęki - Kościół,53.0397306653131,17.9717466893854
13049,Przyłęki - Kościół,53.0399066701239,17.9710857123482
13050,Przyłęki - Cicha,53.0380828831156,17.9833561281463
13051,Przyłęki - Cicha,53.03823792998531,17.9827684859948
13052,Przyłęki - Wodna,53.0363594841546,17.9896647087006
13053,Przyłęki - Wodna,53.0365952891695,17.989180539489
13054,Osielsko - Myślęcinek,53.1751216918862,18.0562417143633
13055,Osielsko - Myślęcinek,53.1746669014541,18.0550830840513
13056,Osielsko - Młyn,53.18150535412191,18.0644239384217
13057,Osielsko - Młyn,53.1811036981608,18.0636323135234
13058,Osielsko - Kwiatowa,53.18639140323341,18.0761867743092
13059,Osielsko - Kwiatowa,53.1859058005156,18.0793853656644
13060,Osielsko - Gmina,53.187478762368,18.0712534426163
13061,Osielsko - Leśna,53.1857102764722,18.0865927208248
13062,Osielsko - Leśna,53.185695295074,18.0854792126449
13063,Osielsko - Wiązowa,53.18578903355081,18.0895067659171
13064,Osielsko - Wiązowa,53.1858424597806,18.0895015269267
13065,Osielsko - Centralna,53.1878723286369,18.0969013926509
13066,Osielsko - Centralna,53.1876142318267,18.0967241491079
13067,Niwy,53.1919178081654,18.0986750233774
13068,Niemcz - Kasprowicza,53.1786802181573,18.0397448477415
13069,Niemcz - Słowackiego,53.17704882218461,18.0398427261371
13070,Niemcz - Mickiewicza,53.181377688849,18.0391343316829
13071,Niemcz - Mickiewicza,53.18107767276749,18.039015852117
13072,Niemcz - Pod Wierzbami,53.1830724698625,18.0336515823919
13073,Niemcz - Urocza,53.18254922976158,18.03329495482867
13074,Niemcz - Malczewskiego,53.1893386285489,18.0395615481022
13075,Niemcz - Rutkiewicza,53.1885210030553,18.0394472157282
13076,Niemcz - Krzyszkowiaka,53.19429938696051,18.0402821685684
13077,Niemcz - Krzyszkowiaka,53.19366735175459,18.0401063786476
13078,Jagodowo - Polna,53.20398009528461,18.0451483181166
13079,Jagodowo - Polna,53.2045474141376,18.0454146174382
13080,Żołędowo - Koronowska,53.2134334410002,18.0531974254208
13081,Żołędowo - Koronowska,53.2126618897126,18.0520435629732
13082,Żołędowo - Szkoła,53.2201110782175,18.0593937753779
13083,Żołędowo - Szkoła,53.21916862776891,18.0586828210798
13084,Żołędowo - Przyjazna,53.2182170217969,18.0778465884175
13085,Żołędowo - Przyjazna,53.2182831914371,18.077476312198
13086,Żołędowo - Augustowska,53.2133948102151,18.0914084837131
13087,Maksymilianowo - Ptasia,53.20756367922241,18.0345340410453
13088,Maksymilianowo - Ptasia,53.2073274375827,18.0350581465118
13089,Maksymilianowo - Główna,53.211252115303,18.0314748958959
13090,Maksymilianowo - Główna,53.2121805872641,18.0321374602204
13091,Maksymilianowo - Szkoła,53.2157395423824,18.0410392728628
13092,Maksymilianowo - Szkoła,53.2160857362274,18.04230251066
13093,Żołędowo - Koronowska,53.21400971221991,18.0504190262925
13094,Drzewce,53.1066666666667,17.8554917403
13095,Łochowo - Wierzbowa,53.1215016586792,17.8397744222868
13096,Łochowo - Sosnowa nż,53.1158194444444,17.8452189329
13097,Drzewce,53.1063722222222,17.8551284364
13098,Murowaniec - Św.R. Kalinowskiego,53.0932868531841,17.8537585260371
13099,Łochowo - Sosnowa nż,53.11585,17.8459656004
13100,Łochowo,53.1220457172475,17.8390553590256
13101,Ciele - Źródlana,53.06965337875679,17.928248441961
13102,Ciele - Źródlana,53.0701397829643,17.9267846581905
13103,Jagodowo - Letnia NŻ,53.2007211232058,18.0431850908017
13104,Jagodowo - Letnia NŻ,53.200557446792,18.0429852600025
13105,Stryszek,53.0469558699909,17.9999356570977
13106,Stryszek,53.04807648912039,17.9989632439291
13107,Brzoza,53.0312745756006,18.0171384332815
13108,Brzoza,53.0317161090882,18.0169321681659
13109,Chmielniki I,53.01173669718001,18.0426798651606
13110,Chmielniki I,53.0124466652237,18.0420036270259
13111,Chmielniki - Plaża,53.0041255086121,18.049275496525
13112,Chmielniki - Plaża,53.00505194312899,18.0493643671992
13113,Chmielniki - Plaża - pętla,53.0055475420954,18.0495094513217
13114,Prądocin - pętla,52.999094597014,18.0576886317742
13115,Prądocin,52.9978745448267,18.0570236510248
13116,Prądocin,52.9987399422382,18.0558472756171
13117,Januszkowo,52.98483935677211,18.0792797448455
13118,Januszkowo,52.9855031312307,18.0784133847266
13119,Nowa Wieś Wielka - koniec,52.9702428137402,18.0906859924542
13120,Nowa Wieś Wielka - początek,52.97069397181809,18.0907689699953
13121,Kruszyn Krajeński - Mroźna,53.0659000186531,17.8735464536937
13122,Kruszyn Krajeński - Mroźna,53.0662192337182,17.8726051023017
13123,Kruszun Krajeński - Topolowa,53.0677554274863,17.8653149248037
13124,Ciele - Ogrody (świetlica),53.0684012250889,17.8962987105971
13125,Jarużyn - Krakowska,53.19122400000001,18.154199
13126,Jarużyn - Rajska,53.200175,18.156161
13127,Strzelce Górne - Diamentowa,53.20443999999999,18.156055
13128,Strzelce Górne - Wilcza,53.20901887940739,18.15537200028921
13129,Strzelce Górne - Szkolna,53.211273,18.159073
13130,Strzelce Górne - Gołębia,53.210508,18.166418
13131,Strzelce Dolne II,53.206281,18.176546
13132,Strzelce Dolne III,53.198111,18.17584
13133,al. Żołnierzy Wyklętych - Ciele,53.07312300288375,17.92102947333205
13134,Trzciniec - Sarnia,53.08729632437949,17.94692590268429
13135,Trzciniec - Sarnia,53.0868160070758,17.94704375143428
13136,Niwy - Karkonoska,53.19800097618902,18.10131062005512
13137,Niwy - Bieszczadzka,53.19710056747223,18.10051985306845
13138,Niwy - Zakopiańska,53.20024405003111,18.10580050327046
13139,Niwy - Zakopiańska,53.20028539046812,18.10562083298824
13140,Wilcze - Krakowska,53.20116272853479,18.11410904472188
13141,Wilcze - Krakowska,53.20111973307579,18.11503977321865
13142,Jarużyn - Bociania,53.20115777168522,18.13146016957906
13143,Jarużyn - Bociania,53.20119915743325,18.13126528055006
13144,Jarużyn - Nowowiejska,53.20445240258715,18.13308545589879
13145,Jarużyn - Nowowiejska,53.20518571803176,18.1322692968303
13146,Strzelce Górne - Jaworowa,53.20755613147415,18.12973471558387
13147,Strzelce Górne - Jaworowa,53.20756766838881,18.12904838206292
13148,Wilcze - Gdyńska,53.209,18.126
99049,Stadion Zawisza,53.14502243837413,18.02313601967971
99050,Stadion Zawisza,53.14646386424699,18.02441366089955
99053,x,53.1297381540157,18.0221950114337
99058,Toruńska Hala,53.1176850752537,18.0285903988009
99065,Toruńska Hala,53.1176049181421,18.0281516390197
99078,Romanowskiej - Akademicka,53.1460282423153,18.1164425917593
99086,Artyleryjska Gdańska,53.13756988416671,18.0141833099722
99087,Nowotoruńska - Świetlicowa,53.0947,18.1118888888889
99088,Nowotoruńska - Świetlicowa,53.0947,18.1117444444445
99094,Rondo Toruńskie (Bełzy),53.1161207325514,18.035907097585
99095,Bełzy - Spokojna,53.1135073258027,18.0418573987449
99096,Spokojna,53.1142302125101,18.0428841914447
99097,Bełzy - Szarych Szeregów,53.1090064757006,18.044191225639
99098,Bełzy - Szarych Szeregów,53.108925717817,18.044345967494
99110,Rondo Buxakowskiego,53.14821052590271,18.1675843152666
99111,Rondo Buxakowskiego,53.1481860477644,18.1674294645699
99116,Wyspa Młyńska,53.121999853798,17.9967978311492
99117,UKW,53.13197747371071,18.019821060315
99120,Dziatkiewicza - Blumwego,53.0958745130516,18.0674645534081
99121,Dziatkiewicza - Blumwego,53.0958759257278,18.067520343094
99122,Park Przemysłowy - Poprzeczna,53.0932138246211,18.0676945166334
99123,Park Przemysłowy - Poprzeczna,53.09311113462451,18.0677303569999
99124,Glinki - Polon,53.09416013259289,18.0462540841818
99126,Park Przemysłowy - Michałowskieg,53.0869470738385,18.0658553052494
99127,Park Przemysłowy - Michałowskiego,53.0869357908798,18.0659147638029
99128,Ostromecko tech.,53.14647716707843,18.20710355437069
99129,Swobodna - Wyzwolenia,53.15708338331739,18.16860910706856
99130,Swobodna - Piłsudskiego,53.15825870006109,18.17284578420142
99131,Swobodna - Piłsudskiego,53.15830081556995,18.17276977209157
99132,Nowogrodzka (Muzeum Kanału Bydg.,53.12905856676037,17.97663365223596
99133,Saperów - Komandosów,53.14762966338637,17.97207042796012
99134,Saperów - Komandosów,53.14807462397826,17.9723757357306
99135,Żeglarska - Poprzeczna,53.14426933404506,17.97141332676872
99136,Żeglarska - Poprzeczna,53.14424361670254,17.97153415606848
99137,Żeglarska - Zakątek,53.14206830726506,17.97308928690291
99138,Żeglarska - Zakątek,53.14225777183089,17.97304070426318
99139,Żeglarska - Kolejarska,53.13969952717726,17.97560256069198
99140,Żeglarska - Kolejarska,53.13945256977051,17.97612244479316
99141,Magnuszewska - Bohaterów Kragujewca,53.10548613341007,18.02875669391833
99142,Wilczak tech.,53.12978029424642,17.95560173714008
99144,Pod Skarpą - Pętla Tech.,53.15785559816317,18.09943181877956
99145,Kapuściska,53.103199,18.057703
99146,Wojska Polskiego - Łukasiewicza,53.104988,18.05347
